"Order ID","Order Date","Unit Cost","Price","Order Qty","Cost of Sales","Sales","Profit","Channel","Promotion Name","Product Name","Manufacturer","Product Sub Category","Product Category","Region","City","Country"
"14879","2/18/2024","46.164522274264","129","20","923.29044548528","2580","1656.7095545147","Online","No Discount","WWI LCD17W E200 White","Wide World Importers","Monitors","Computers","Europe","Ljubljana","Slovenia"
"14878","4/12/2023","51.790171538623","129","12","621.48205846348","1548","926.51794153652","Online","North America Back-to-School Promotion","SV 16xDVD M310 Black","Southridge Video","VCD & DVD","TV and Video","North America","Charleston","United States"
"14877","7/23/2022","326.90941018337","369","13","4249.8223323838","4630.95","381.12766761622","Online","Asian Holiday Promotion","SV Car Video LCD7 M7002 Black","Southridge Video","Car Video","TV and Video","Asia","Tehran","Iran"
"14876","6/4/2022","78.682304786431","136","10","786.82304786431","1360","573.17695213569","Online","No Discount","Proseware All-In-One Photo Printer M200 White","Proseware, Inc.","Printers, Scanners & Fax","Computers","North America","Toronto","Canada"
"14875","9/25/2023","12.310565634032","13","54","664.77054423773","698.1","33.329455762272","Online","North America Spring Promotion","Contoso Optical Wheel OEM PS/2 Mouse E60 White","Contoso, Ltd","Computers Accessories","Computers","North America","Bethesda","United States"
"14874","10/23/2021","34.134912116156","2295","9","307.2142090454","20310.75","20003.535790955","Online","North America Spring Promotion","Contoso Projector 1080p X980 White","Contoso, Ltd","Projectors & Screens","Computers","North America","North Harford","United States"
"14873","3/30/2024","314.45260106152","627","12","3773.4312127382","7398.6","3625.1687872618","Online","North America Back-to-School Promotion","A. Datum SLR Camera X138 Silver Grey","A. Datum Corporation","Digital SLR Cameras","Cameras and camcorders ","North America","Grand Prairie","United States"
"14872","1/28/2022","490.12756877022","758","10","4901.2756877022","7580","2678.7243122978","Online","No Discount","WWI Laptop15.4W M0156 Black","Wide World Importers","Laptops","Computers","North America","Lowell","United States"
"14871","3/12/2022","174.47385311973","411","10","1744.7385311973","4110","2365.2614688027","Online","No Discount","Fabrikam Budget Movie-Maker 1/3'' 8.5mm E200 Black","Fabrikam, Inc.","Camcorders","Cameras and camcorders ","Europe","Koln","Germany"
"14870","12/25/2021","7.4942757521042","219.95","15","112.41413628156","3299.25","3186.8358637184","Online","No Discount","WWI Desktop PC1.60 E1600 Black","Wide World Importers","Desktops","Computers","North America","Miami","United States"
"14869","8/7/2024","63.49194898874","229","13","825.39533685362","2885.4","2060.0046631464","Online","North America Holiday Promotion","WWI Projector 480p LCD12 Silver","Wide World Importers","Projectors & Screens","Computers","North America","Green Bay","United States"
"14868","11/22/2021","45.202910582256","200","10","452.02910582256","2000","1547.9708941774","Online","No Discount","A. Datum Rangefinder Digital Camera X200 Silver","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","North America","Oregon","United States"
"14867","10/23/2022","5.064679758817","79","9","45.582117829353","711","665.41788217065","Online","Asian Spring Promotion","Proseware Fax Machine E100 White","Proseware, Inc.","Printers, Scanners & Fax","Computers","Asia","Tokyo","Japan"
"14866","6/11/2024","90.986139025377","268","8","727.88911220301","1929.6","1201.710887797","Online","European Holiday Promotion","A. Datum Interchangeable lens Non-SLR Digital Camera X250 Silver","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","Europe","Munich","Germany"
"14865","6/3/2022","1.8345570840976","230","10","18.345570840976","2300","2281.654429159","Online","No Discount","The Phone Company Smart phones 6-LINE SCREEN M21 Black","The Phone Company","Smart phones & PDAs ","Cell phones","North America","East Troy","United States"
"14864","5/18/2022","5.7874120276697","55","5","28.937060138349","275","246.06293986165","Online","No Discount","SV 2GB Laptop memory E800 Black","Southridge Video","Computers Accessories","Computers","North America","Racine","United States"
"14863","3/27/2022","291.8592839332","329","12","3502.3114071984","3948","445.68859280163","Online","North America Back-to-School Promotion","Contoso Home Theater System 2.1 Channel M1210 Brown","Contoso, Ltd","Home Theater System","TV and Video","North America","Vineland","United States"
"14862","11/20/2021","355.555548668","500","9","3199.999938012","4300","1100.000061988","Online","Asian Spring Promotion","SV Car Video LCD7W M7080 Brown","Southridge Video","Car Video","TV and Video","Asia","Beijing","China"
"14861","9/25/2021","7.5927508016413","41.73","4","30.371003206565","166.92","136.54899679343","Online","Asian Spring Promotion","SV Keyboard E90 Black","Southridge Video","Computers Accessories","Computers","Asia","Beijing","China"
"14860","4/4/2023","2.5578219924622","9.99","200","511.56439849243","1998","1486.4356015076","Online","No Discount","Headphone Adapter for Contoso Phone E130 Black","Contoso, Ltd","Cell phones Accessories","Cell phones","Asia","New Delhi","India"
"14859","12/27/2021","45.732727611323","269","5","228.66363805661","1345","1116.3363619434","Online","No Discount","SV Car Video TFT6.2W E6282 Brown","Southridge Video","Car Video","TV and Video","North America","Montreal","Canada"
"14858","1/28/2024","298.46082873882","326","20","5969.2165747764","6520","550.78342522362","Online","No Discount","Adventure Works Laptop8.9 E0890 White","Adventure Works","Laptops","Computers","Europe","Lisbon","Portugal"
"14857","11/7/2023","115.26226884753","279.99","27","3112.0812588833","7545.7305","4433.6492411167","Online","North America Spring Promotion","Adventure Works 19"" Portable LCD HDTV M110 Silver","Adventure Works","Televisions","TV and Video","North America","North Harford","United States"
"14856","11/4/2021","46.876765349181","279","4","187.50706139672","1060.2","872.69293860328","Online","Asian Spring Promotion","SV Car Video TFT6.2W E6280 Black","Southridge Video","Car Video","TV and Video","Asia","Osaka","Japan"
"14855","7/11/2023","493.75979714478","869","13","6418.8773628821","10601.8","4182.9226371179","Online","North America Holiday Promotion","Adventure Works LCD24W X300 Black","Adventure Works","Monitors","Computers","North America","Cape Canaveral","United States"
"14854","2/14/2022","68.815720054027","219.95","15","1032.2358008104","3299.25","2267.0141991896","Online","No Discount","WWI Desktop PC1.60 E1600 Silver","Wide World Importers","Desktops","Computers","Europe","Paris","France"
"14853","10/2/2023","46.91557573881","99.99","9","422.24018164929","899.91","477.66981835071","Catalog","North America Spring Promotion","NT Wireless Bluetooth Stereo Headphones M402 Red","Northwind Traders","Bluetooth Headphones","Audio","North America","Nantucket","United States"
"14852","5/12/2024","293.40729908024","569","12","3520.8875889629","6714.2","3193.3124110371","Reseller","North America Back-to-School Promotion","Litware Home Theater System 5.1 Channel M515 Brown","Litware, Inc.","Home Theater System","TV and Video","North America","North Harford","United States"
"14851","3/5/2023","94.624911414917","129","12","1135.498936979","1548","412.501063021","Phone","North America Back-to-School Promotion","A. Datum Compact Digital Camera M200 Grey","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","North America","Litchfield County","United States"
"14850","7/20/2022","145.41777572774","308","8","1163.3422058219","2217.6","1054.2577941781","In-store","European Holiday Promotion","Contoso Touch Screen Phones Capacitive M908 Black","Contoso, Ltd","Touch Screen Phones ","Cell phones","Europe","Bucharest","Romania"
"14849","8/27/2022","152.37783177843","559","36","5485.6019440236","20040.15","14554.548055976","Online","North America Spring Promotion","WWI Desktop PC2.30 M2300 Black","Wide World Importers","Desktops","Computers","North America","Bethesda","United States"
"14848","1/27/2023","91.166882666997","178","10","911.66882666997","1780","868.33117333003","Catalog","No Discount","Fabrikam Social Videographer 1/2"" 3mm E300 Blue","Fabrikam, Inc.","Camcorders","Cameras and camcorders ","North America","Pasadena","United States"
"14847","9/29/2021","12.74352922963","21.57","4","50.974116918521","83.0445","32.070383081479","Reseller","North America Spring Promotion","Contoso 2G MP3 Player E200 Blue","Contoso, Ltd","MP4&MP3","Audio","North America","Appleton","United States"
"14846","6/28/2023","230.6658604371","330","13","2998.6561856824","4141.5","1142.8438143176","Phone","Asian Holiday Promotion","The Phone Company PDA Phone 3.7 inches M340 Silver","The Phone Company","Smart phones & PDAs ","Cell phones","Asia","Ashgabat","Turkmenistan"
"14845","3/27/2024","10.006915826506","40.55","24","240.16597983615","965.09","724.92402016385","In-store","North America Back-to-School Promotion","NT Wireless Bluetooth Stereo Headphones E302 Pink","Northwind Traders","Bluetooth Headphones","Audio","North America","Granger","United States"
"14844","7/27/2022","28.439604702227","231","13","369.71486112895","3003","2633.2851388711","Online","European Holiday Promotion","A. Datum Full Frame Digital Camera X300 Azure","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","Europe","Moscow","Russia"
"14843","6/7/2022","28.862127366699","116","10","288.62127366699","1160","871.37872633301","Catalog","No Discount","Proseware Mobile Receipt and Document Scanner M200 Black","Proseware, Inc.","Printers, Scanners & Fax","Computers","North America","Trenton","United States"
"14842","9/26/2023","148.83311780561","299.99","9","1339.4980602505","2699.91","1360.4119397495","Reseller","North America Spring Promotion","Adventure Works 15.6"" LCD TV M130W Black","Adventure Works","Televisions","TV and Video","North America","Ithaca","United States"
"14841","5/11/2023","60.061281564819","129","12","720.73537877783","1496.4","775.66462122217","Phone","North America Back-to-School Promotion","Proseware Ink Jet Wireless All-In-One Printer M400 Green","Proseware, Inc.","Printers, Scanners & Fax","Computers","North America","Bethesda","United States"
"14840","3/11/2023","1.0010970686233","19.95","12","12.013164823479","233.415","221.40183517652","In-store","North America Back-to-School Promotion","Contoso Car power adapter M90 Grey","Contoso, Ltd","Computers Accessories","Computers","North America","Rochester","United States"
"14839","1/8/2023","94.249338165758","139","12","1130.9920579891","1612.4","481.40794201091","Online","Asian Summer Promotion","Proseware LCD19 E1000 Black","Proseware, Inc.","Monitors","Computers","Asia","Damascus","Syria"
"14838","7/27/2022","29.070349334518","36.99","6","174.42209600711","192.348","17.925903992889","Catalog","North America Holiday Promotion","Contoso Multi-Use Terminal Cable E308 Silver","Contoso, Ltd","Cameras & Camcorders Accessories","Cameras and camcorders ","North America","Seattle","United States"
"14837","6/7/2022","25.711893361097","436.2","10","257.11893361097","4362","4104.881066389","Reseller","No Discount","Fabrikam SLR Camera 35"" X358 Blue","Fabrikam, Inc.","Digital SLR Cameras","Cameras and camcorders ","North America","Madison","United States"
"14836","11/11/2023","24.027342249723","980","9","216.24608024751","8722","8505.7539197525","Phone","North America Spring Promotion","Fabrikam Trendsetter 2/3'' 17mm X100 White","Fabrikam, Inc.","Camcorders","Cameras and camcorders ","North America","Seattle","United States"
"14835","10/15/2023","141.531677552","200","18","2547.570195936","3570","1022.429804064","In-store","North America Spring Promotion","Adventure Works 20"" Analog CRT TV E45 Brown","Adventure Works","Televisions","TV and Video","North America","Parker","United States"
"14834","8/31/2022","448.98928150107","499","9","4040.9035335096","4416.15","375.24646649036","Online","North America Spring Promotion","SV Car Video LCD7W M7081 Black","Southridge Video","Car Video","TV and Video","North America","Miami","United States"
"14833","3/21/2023","101.45557556461","143.4","24","2434.9338135507","3427.26","992.3261864493","Catalog","North America Back-to-School Promotion","Adventure Works 19"" Color Digital TV E35 Silver","Adventure Works","Televisions","TV and Video","North America","North Harford","United States"
"14832","6/11/2022","97.313873526061","300","10","973.13873526061","3000","2026.8612647394","Reseller","No Discount","Contoso Touch Screen Phones Infrared M901 Black","Contoso, Ltd","Touch Screen Phones ","Cell phones","North America","Burlington","United States"
"14831","11/26/2021","8.1812080718203","22","12","98.174496861843","264","165.82550313816","Phone","European Spring Promotion","Contoso 4-Line Expandable Cordless Phone System M900 White","Contoso, Ltd","Home & Office Phones","Cell phones","Europe","Moscow","Russia"
